72	breast down		가슴털
72	the chest		가슴통
72	the breadth of the chest		가슴통
72	the chest		가슴패기
72	humidification		가습
72	a humidifier		가습기
72	a thorn		가시
72	a prickle		가시
72	a bur		가시
72	a spine		가시
72	a fish bone		가시
72	a splinter		가시
72	an eyesore		가시
72	an encumbrance		가시
72	visibility range		가시 거리
72	a visible ray		가시 선
72	a bramble		가시나무
72	a thorn		가시나무
72	the white oak		가시나무
72	wash		가시다
72	rinse		가시다
72	leave		가시다
72	abate		가시다
72	be gone		가시다
72	disappear		가시다
72	vanish		가시다
72	get out of sight		가시다
72	a thornbush		가시덤불
72	a thorn thicket		가시덤불
72	a bramble		가시덤불
72	a scrap of a thorn		가시랭이
72	a thornbush		가시밭
72	a thorn thicket		가시밭
72	brambles		가시밭
72	man and wife		가시버시
72	a couple		가시버시
72	barbed wire		가시철
